job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date
2013,Quantum Researcher,Quantum Computing,Tokyo,68996,"Quantum Algorithms, Linear Algebra",No,Large,2025-01-02
2014,Blockchain Developer,Blockchain,New York,63646,"Solidity, Rust",No,Large,2025-07-12
2015,Quantum Researcher,Quantum Computing,Berlin,231978,"Quantum Algorithms, Linear Algebra",No,Small,2025-09-13
2016,Sustainability Analyst,Green Tech,Singapore,61810,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-07-09
2017,AI Engineer,AI,Tokyo,77425,"PyTorch, Python",Yes,Medium,2025-09-22
2018,Sustainability Analyst,Green Tech,Berlin,156395,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-09-17
2019,Smart Contract Engineer,Blockchain,Dubai,212900,"Ethereum, Solidity",Yes,Small,2025-10-10
2020,Smart Contract Engineer,Blockchain,New York,66946,"Ethereum, Solidity",No,Large,2025-06-17
2021,Smart Contract Engineer,Blockchain,Berlin,176520,"Rust, Ethereum",No,Small,2025-12-28
2022,Renewable Energy Engineer,Green Tech,Dubai,226035,"Climate Data Analysis, Energy Modeling",No,Large,2025-09-14
2023,Blockchain Developer,Blockchain,Dubai,227299,"Ethereum, Solidity",No,Small,2025-02-17
2024,AI Engineer,AI,Berlin,164676,"PyTorch, TensorFlow",Yes,Large,2025-11-11
2025,Renewable Energy Engineer,Green Tech,Tokyo,176848,"Energy Modeling, Climate Data Analysis",No,Small,2025-05-16
2026,Smart Contract Engineer,Blockchain,Singapore,103369,"Ethereum, Rust",Yes,Medium,2025-02-03
2027,Quantum Researcher,Quantum Computing,New York,188485,"Qiskit, Quantum Algorithms",No,Small,2025-04-21
2028,Blockchain Developer,Blockchain,New York,104457,"Solidity, Rust",Yes,Large,2025-05-04
2029,Renewable Energy Engineer,Green Tech,New York,218754,"Climate Data Analysis, Energy Modeling",No,Small,2025-06-30
2030,Renewable Energy Engineer,Green Tech,Dubai,108067,"Climate Data Analysis, Energy Modeling",No,Large,2025-11-16
2031,Smart Contract Engineer,Blockchain,Dubai,239935,"Solidity, Ethereum",No,Medium,2025-05-15
2032,AI Engineer,AI,Tokyo,96130,"PyTorch, Python",Yes,Large,2025-07-06
2033,Sustainability Analyst,Green Tech,Berlin,191594,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-04-21
2034,Blockchain Developer,Blockchain,New York,82488,"Rust, Solidity",Yes,Small,2025-09-09
2035,Smart Contract Engineer,Blockchain,Tokyo,160414,"Solidity, Ethereum",Yes,Large,2025-04-20
2036,Renewable Energy Engineer,Green Tech,Tokyo,80589,"Energy Modeling, Climate Data Analysis",No,Small,2025-09-21
2037,Blockchain Developer,Blockchain,Berlin,63459,"Solidity, Ethereum",No,Small,2025-06-25
2038,Smart Contract Engineer,Blockchain,Tokyo,74655,"Solidity, Rust",No,Small,2025-11-16
2039,Sustainability Analyst,Green Tech,Dubai,67949,"Energy Modeling, Climate Data Analysis",No,Medium,2025-02-05
2040,Renewable Energy Engineer,Green Tech,Dubai,242617,"Energy Modeling, Climate Data Analysis",No,Large,2025-09-11
2041,Data Scientist,AI,Singapore,103438,"TensorFlow, PyTorch",Yes,Medium,2025-01-22
2042,Quantum Researcher,Quantum Computing,London,230134,"Quantum Algorithms, Linear Algebra",No,Large,2025-10-27
2043,Sustainability Analyst,Green Tech,Berlin,145777,"Energy Modeling, Climate Data Analysis",No,Medium,2025-05-26
2044,AI Engineer,AI,Berlin,93532,"PyTorch, Python",Yes,Medium,2025-01-09
2045,Quantum Software Developer,Quantum Computing,London,142044,"Quantum Algorithms, Linear Algebra",Yes,Small,2025-06-03
2046,Quantum Researcher,Quantum Computing,London,220304,"Qiskit, Quantum Algorithms",No,Large,2025-11-16
2047,Renewable Energy Engineer,Green Tech,London,147800,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-11-17
2048,AI Engineer,AI,New York,173628,"Python, PyTorch",Yes,Medium,2025-07-08
2049,Blockchain Developer,Blockchain,New York,175287,"Rust, Ethereum",No,Small,2025-11-05
2050,Renewable Energy Engineer,Green Tech,Berlin,145775,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-10-31
2051,Sustainability Analyst,Green Tech,New York,164658,"Climate Data Analysis, Energy Modeling",No,Medium,2025-05-16
2052,Smart Contract Engineer,Blockchain,Tokyo,79280,"Ethereum, Rust",Yes,Large,2025-04-07
2053,Quantum Software Developer,Quantum Computing,Singapore,54527,"Quantum Algorithms, Linear Algebra",No,Large,2025-02-23
2054,Quantum Researcher,Quantum Computing,Berlin,153971,"Quantum Algorithms, Linear Algebra",No,Small,2025-05-31
2055,Quantum Researcher,Quantum Computing,London,203638,"Linear Algebra, Quantum Algorithms",Yes,Small,2025-10-31
2056,Sustainability Analyst,Green Tech,Singapore,112072,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-05-01
2057,Sustainability Analyst,Green Tech,New York,170639,"Climate Data Analysis, Energy Modeling",No,Medium,2025-06-06
2058,Data Scientist,AI,New York,178591,"Python, PyTorch",No,Medium,2025-07-16
2059,Smart Contract Engineer,Blockchain,Tokyo,190930,"Ethereum, Solidity",Yes,Small,2025-03-16
2060,Sustainability Analyst,Green Tech,Dubai,128264,"Climate Data Analysis, Energy Modeling",No,Large,2025-08-17
2061,Quantum Software Developer,Quantum Computing,Dubai,109386,"Quantum Algorithms, Linear Algebra",No,Large,2025-07-08
2062,Renewable Energy Engineer,Green Tech,Singapore,108325,"Climate Data Analysis, Energy Modeling",No,Medium,2025-02-27
2063,Quantum Researcher,Quantum Computing,London,74271,"Linear Algebra, Qiskit",No,Medium,2025-10-02
2064,Sustainability Analyst,Green Tech,Tokyo,222534,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-07-05
2065,Blockchain Developer,Blockchain,Tokyo,235180,"Solidity, Rust",No,Small,2025-12-19
2066,AI Engineer,AI,New York,184679,"PyTorch, TensorFlow",No,Medium,2025-11-26
2067,Data Scientist,AI,New York,156117,"PyTorch, Python",No,Large,2025-09-14
2068,Quantum Software Developer,Quantum Computing,London,135059,"Quantum Algorithms, Linear Algebra",Yes,Large,2025-07-25
2069,Sustainability Analyst,Green Tech,Singapore,80032,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-06-20
2070,Renewable Energy Engineer,Green Tech,New York,216669,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-12-31
2071,Sustainability Analyst,Green Tech,New York,245510,"Energy Modeling, Climate Data Analysis",No,Small,2025-09-22
2072,Quantum Software Developer,Quantum Computing,Singapore,150905,"Quantum Algorithms, Qiskit",Yes,Small,2025-01-10
2073,Quantum Researcher,Quantum Computing,London,186367,"Qiskit, Quantum Algorithms",Yes,Small,2025-06-18
2074,Quantum Researcher,Quantum Computing,New York,159139,"Quantum Algorithms, Qiskit",No,Large,2025-10-07
2075,Smart Contract Engineer,Blockchain,Dubai,214503,"Ethereum, Rust",No,Small,2025-01-20
2076,AI Engineer,AI,London,118477,"Python, PyTorch",No,Medium,2025-01-22
2077,Smart Contract Engineer,Blockchain,Singapore,77419,"Ethereum, Rust",Yes,Medium,2025-05-13
2078,Smart Contract Engineer,Blockchain,Dubai,167135,"Solidity, Rust",No,Large,2025-03-10
2079,ML Researcher,AI,Berlin,218072,"PyTorch, Python",No,Small,2025-08-27
2080,Quantum Software Developer,Quantum Computing,New York,237303,"Linear Algebra, Qiskit",Yes,Small,2025-01-16
2081,Renewable Energy Engineer,Green Tech,London,81203,"Energy Modeling, Climate Data Analysis",No,Small,2025-02-07
2082,Blockchain Developer,Blockchain,London,69791,"Rust, Solidity",No,Large,2025-12-22
2083,Quantum Software Developer,Quantum Computing,London,120352,"Linear Algebra, Qiskit",No,Small,2025-09-08
2084,Quantum Software Developer,Quantum Computing,London,89037,"Qiskit, Linear Algebra",No,Large,2025-08-05
2085,Quantum Researcher,Quantum Computing,Tokyo,134481,"Quantum Algorithms, Qiskit",No,Small,2025-11-20
2086,Sustainability Analyst,Green Tech,London,199861,"Climate Data Analysis, Energy Modeling",No,Small,2025-11-02
2087,Quantum Researcher,Quantum Computing,Dubai,242513,"Linear Algebra, Qiskit",Yes,Large,2025-10-05
2088,Quantum Researcher,Quantum Computing,Berlin,69421,"Linear Algebra, Qiskit",Yes,Large,2025-01-25
2089,Smart Contract Engineer,Blockchain,Singapore,110433,"Solidity, Rust",No,Small,2025-01-09
2090,Renewable Energy Engineer,Green Tech,Tokyo,194701,"Energy Modeling, Climate Data Analysis",No,Small,2025-03-04
2091,Smart Contract Engineer,Blockchain,Dubai,126867,"Ethereum, Solidity",Yes,Large,2025-08-27
2092,Blockchain Developer,Blockchain,Berlin,72325,"Solidity, Ethereum",Yes,Medium,2025-03-05
2093,AI Engineer,AI,London,188606,"PyTorch, TensorFlow",Yes,Medium,2025-08-07
2094,Quantum Software Developer,Quantum Computing,Tokyo,128907,"Quantum Algorithms, Linear Algebra",No,Large,2025-08-17
2095,Quantum Software Developer,Quantum Computing,Dubai,73731,"Qiskit, Quantum Algorithms",Yes,Large,2025-12-20
2096,Sustainability Analyst,Green Tech,London,144401,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-07-28
2097,Quantum Software Developer,Quantum Computing,London,147807,"Qiskit, Quantum Algorithms",Yes,Small,2025-08-23
2098,Smart Contract Engineer,Blockchain,Berlin,97931,"Solidity, Ethereum",No,Large,2025-05-09
2099,Quantum Researcher,Quantum Computing,New York,138154,"Qiskit, Quantum Algorithms",Yes,Medium,2025-01-05
2100,Data Scientist,AI,New York,151406,"TensorFlow, PyTorch",Yes,Large,2025-06-17
2101,Renewable Energy Engineer,Green Tech,Tokyo,50284,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-08-30
2102,Blockchain Developer,Blockchain,Singapore,216664,"Ethereum, Rust",Yes,Medium,2025-12-29
2103,Blockchain Developer,Blockchain,Berlin,55521,"Solidity, Rust",Yes,Large,2025-11-07
2104,Data Scientist,AI,New York,111063,"PyTorch, TensorFlow",Yes,Large,2025-06-30
2105,Quantum Software Developer,Quantum Computing,London,175549,"Qiskit, Linear Algebra",Yes,Large,2025-05-08
2106,Quantum Researcher,Quantum Computing,Tokyo,224926,"Quantum Algorithms, Linear Algebra",Yes,Large,2025-11-05
2107,Quantum Researcher,Quantum Computing,Dubai,73972,"Qiskit, Quantum Algorithms",No,Small,2025-12-25
2108,Blockchain Developer,Blockchain,New York,109704,"Rust, Ethereum",No,Medium,2025-11-03
2109,Blockchain Developer,Blockchain,Dubai,128482,"Ethereum, Solidity",No,Medium,2025-08-22
2110,Quantum Software Developer,Quantum Computing,Singapore,144585,"Qiskit, Linear Algebra",Yes,Medium,2025-06-04
2111,AI Engineer,AI,London,214282,"Python, PyTorch",Yes,Medium,2025-11-25
2112,Quantum Software Developer,Quantum Computing,New York,146015,"Linear Algebra, Quantum Algorithms",Yes,Medium,2025-07-05
2113,Renewable Energy Engineer,Green Tech,Dubai,207781,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-11-28
2114,Smart Contract Engineer,Blockchain,Tokyo,74297,"Ethereum, Solidity",No,Small,2025-10-04
2115,Renewable Energy Engineer,Green Tech,Berlin,169342,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-11-26
2116,Blockchain Developer,Blockchain,Dubai,241384,"Ethereum, Solidity",No,Small,2025-01-27
2117,Data Scientist,AI,Dubai,83144,"TensorFlow, PyTorch",Yes,Large,2025-02-09
2118,Quantum Researcher,Quantum Computing,Berlin,53859,"Quantum Algorithms, Qiskit",Yes,Small,2025-05-04
2119,ML Researcher,AI,Singapore,122140,"TensorFlow, Python",Yes,Medium,2025-06-17
2120,Quantum Researcher,Quantum Computing,Berlin,93434,"Qiskit, Linear Algebra",Yes,Medium,2025-05-06
2121,Quantum Researcher,Quantum Computing,Berlin,121478,"Quantum Algorithms, Qiskit",No,Large,2025-05-22
2122,Sustainability Analyst,Green Tech,Dubai,237822,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-09-22
2123,Quantum Researcher,Quantum Computing,Singapore,207142,"Qiskit, Linear Algebra",No,Medium,2025-01-13
2124,Sustainability Analyst,Green Tech,Berlin,193297,"Energy Modeling, Climate Data Analysis",No,Large,2025-05-03
2125,Quantum Researcher,Quantum Computing,New York,98483,"Qiskit, Quantum Algorithms",No,Large,2025-06-28
2126,Quantum Researcher,Quantum Computing,London,238308,"Qiskit, Linear Algebra",Yes,Medium,2025-05-31
2127,Quantum Researcher,Quantum Computing,London,192728,"Quantum Algorithms, Qiskit",No,Medium,2025-02-14
2128,Quantum Researcher,Quantum Computing,Dubai,149040,"Qiskit, Quantum Algorithms",No,Large,2025-02-12
2129,Quantum Software Developer,Quantum Computing,Tokyo,193337,"Qiskit, Quantum Algorithms",No,Small,2025-01-19
2130,Blockchain Developer,Blockchain,New York,75142,"Ethereum, Solidity",Yes,Medium,2025-09-23
2131,Data Scientist,AI,Tokyo,132387,"Python, TensorFlow",Yes,Small,2025-08-25
2132,Quantum Software Developer,Quantum Computing,Berlin,232456,"Qiskit, Quantum Algorithms",No,Small,2025-07-02
2133,Data Scientist,AI,New York,120460,"Python, PyTorch",No,Large,2025-05-12
2134,Quantum Software Developer,Quantum Computing,Singapore,150908,"Quantum Algorithms, Qiskit",Yes,Large,2025-07-17
2135,Quantum Software Developer,Quantum Computing,Berlin,104936,"Linear Algebra, Qiskit",No,Large,2025-10-13
2136,ML Researcher,AI,Dubai,219796,"TensorFlow, Python",Yes,Large,2025-04-13
2137,Data Scientist,AI,Tokyo,196116,"PyTorch, Python",Yes,Medium,2025-08-05
2138,Smart Contract Engineer,Blockchain,London,154778,"Ethereum, Rust",No,Large,2025-05-06
2139,Blockchain Developer,Blockchain,Berlin,162263,"Ethereum, Solidity",No,Medium,2025-10-16
2140,Renewable Energy Engineer,Green Tech,London,218290,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-12-02
2141,Data Scientist,AI,Singapore,218690,"Python, PyTorch",No,Medium,2025-09-20
2142,Sustainability Analyst,Green Tech,Tokyo,228225,"Energy Modeling, Climate Data Analysis",No,Small,2025-03-06
2143,Blockchain Developer,Blockchain,Dubai,64985,"Rust, Ethereum",No,Medium,2025-05-05
2144,Blockchain Developer,Blockchain,Berlin,170174,"Ethereum, Solidity",No,Large,2025-11-12
2145,Quantum Researcher,Quantum Computing,London,213522,"Quantum Algorithms, Linear Algebra",Yes,Medium,2025-05-23
2146,Renewable Energy Engineer,Green Tech,Dubai,125803,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-01-10
2147,ML Researcher,AI,London,179916,"TensorFlow, PyTorch",Yes,Medium,2025-01-23
2148,Quantum Researcher,Quantum Computing,Tokyo,143256,"Linear Algebra, Quantum Algorithms",No,Medium,2025-05-14
2149,AI Engineer,AI,London,228157,"PyTorch, TensorFlow",Yes,Large,2025-11-19
2150,Quantum Researcher,Quantum Computing,London,231202,"Qiskit, Linear Algebra",No,Small,2025-03-14
2151,Renewable Energy Engineer,Green Tech,Berlin,197412,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-04-27
2152,Quantum Researcher,Quantum Computing,New York,234314,"Qiskit, Quantum Algorithms",No,Medium,2025-01-02
2153,Quantum Researcher,Quantum Computing,Tokyo,68759,"Quantum Algorithms, Qiskit",No,Small,2025-06-13
2154,AI Engineer,AI,New York,229871,"TensorFlow, PyTorch",No,Small,2025-10-04
2155,Sustainability Analyst,Green Tech,Dubai,109886,"Energy Modeling, Climate Data Analysis",No,Medium,2025-11-17
2156,Renewable Energy Engineer,Green Tech,Dubai,127863,"Energy Modeling, Climate Data Analysis",No,Large,2025-12-25
2157,Data Scientist,AI,London,90868,"TensorFlow, PyTorch",Yes,Medium,2025-03-19
2158,Quantum Software Developer,Quantum Computing,Dubai,203212,"Quantum Algorithms, Linear Algebra",No,Medium,2025-12-02
2159,Quantum Software Developer,Quantum Computing,Tokyo,54264,"Quantum Algorithms, Qiskit",No,Medium,2025-06-10
2160,AI Engineer,AI,Singapore,61268,"Python, PyTorch",No,Small,2025-05-02
2161,ML Researcher,AI,Berlin,204257,"TensorFlow, PyTorch",No,Large,2025-03-15
2162,Smart Contract Engineer,Blockchain,New York,176979,"Solidity, Ethereum",Yes,Small,2025-11-25
2163,Quantum Software Developer,Quantum Computing,Singapore,173701,"Qiskit, Quantum Algorithms",No,Large,2025-04-13
2164,Quantum Software Developer,Quantum Computing,Tokyo,222156,"Quantum Algorithms, Qiskit",No,Large,2025-10-31
2165,Data Scientist,AI,Berlin,58342,"TensorFlow, Python",No,Small,2025-08-26
2166,ML Researcher,AI,Singapore,67130,"PyTorch, TensorFlow",No,Large,2025-01-21
2167,Quantum Researcher,Quantum Computing,Dubai,129384,"Quantum Algorithms, Qiskit",Yes,Small,2025-04-19
2168,Renewable Energy Engineer,Green Tech,New York,114189,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-06-10
2169,Smart Contract Engineer,Blockchain,Berlin,80640,"Ethereum, Solidity",No,Medium,2025-04-23
2170,Quantum Researcher,Quantum Computing,Dubai,190430,"Linear Algebra, Qiskit",Yes,Large,2025-11-10
2171,Data Scientist,AI,Singapore,174209,"TensorFlow, PyTorch",No,Small,2025-09-04
2172,Smart Contract Engineer,Blockchain,New York,81409,"Solidity, Ethereum",Yes,Large,2025-12-22
2173,Sustainability Analyst,Green Tech,Berlin,243383,"Climate Data Analysis, Energy Modeling",No,Small,2025-10-11
2174,Quantum Software Developer,Quantum Computing,New York,239283,"Qiskit, Quantum Algorithms",Yes,Large,2025-09-16
2175,Sustainability Analyst,Green Tech,New York,240748,"Climate Data Analysis, Energy Modeling",No,Medium,2025-02-27
2176,Quantum Researcher,Quantum Computing,London,84372,"Quantum Algorithms, Linear Algebra",Yes,Medium,2025-09-16
2177,Smart Contract Engineer,Blockchain,Tokyo,204395,"Ethereum, Rust",Yes,Large,2025-08-14
2178,Quantum Researcher,Quantum Computing,Singapore,134746,"Qiskit, Quantum Algorithms",Yes,Medium,2025-07-02
2179,AI Engineer,AI,Singapore,86838,"TensorFlow, PyTorch",Yes,Large,2025-03-27
2180,Sustainability Analyst,Green Tech,Singapore,63776,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-11-16
2181,ML Researcher,AI,New York,186022,"Python, TensorFlow",No,Large,2025-05-26
2182,Data Scientist,AI,Singapore,242742,"TensorFlow, PyTorch",Yes,Medium,2025-12-08
2183,ML Researcher,AI,New York,214013,"PyTorch, Python",No,Large,2025-08-11
2184,Quantum Software Developer,Quantum Computing,Tokyo,158326,"Linear Algebra, Quantum Algorithms",No,Small,2025-06-28
2185,AI Engineer,AI,Dubai,176999,"TensorFlow, PyTorch",No,Large,2025-07-06
2186,Quantum Software Developer,Quantum Computing,London,194985,"Linear Algebra, Quantum Algorithms",Yes,Large,2025-01-31
2187,Smart Contract Engineer,Blockchain,Dubai,60167,"Rust, Ethereum",No,Medium,2025-05-31
2188,Quantum Researcher,Quantum Computing,Dubai,91910,"Quantum Algorithms, Qiskit",No,Small,2025-04-25
2189,Blockchain Developer,Blockchain,Berlin,246756,"Ethereum, Rust",No,Small,2025-11-29
2190,AI Engineer,AI,London,173542,"Python, TensorFlow",No,Medium,2025-06-04
2191,Smart Contract Engineer,Blockchain,Tokyo,230235,"Rust, Solidity",No,Small,2025-12-11
2192,AI Engineer,AI,Tokyo,245245,"TensorFlow, PyTorch",Yes,Large,2025-02-24
2193,Blockchain Developer,Blockchain,Berlin,206045,"Solidity, Ethereum",Yes,Medium,2025-03-18
2194,Blockchain Developer,Blockchain,Dubai,193217,"Rust, Solidity",Yes,Large,2025-12-07
2195,Renewable Energy Engineer,Green Tech,Dubai,58221,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-02-12
2196,Sustainability Analyst,Green Tech,Singapore,66243,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-07-29
2197,AI Engineer,AI,Berlin,161199,"Python, PyTorch",No,Medium,2025-06-20
2198,AI Engineer,AI,London,65287,"PyTorch, Python",Yes,Large,2025-07-01
2199,Quantum Researcher,Quantum Computing,Singapore,238297,"Linear Algebra, Qiskit",No,Small,2025-08-12
2200,Smart Contract Engineer,Blockchain,New York,244091,"Rust, Ethereum",No,Small,2025-07-16
2201,Sustainability Analyst,Green Tech,London,92851,"Climate Data Analysis, Energy Modeling",No,Medium,2025-09-27
2202,Quantum Researcher,Quantum Computing,New York,63412,"Qiskit, Linear Algebra",No,Large,2025-06-05
2203,Sustainability Analyst,Green Tech,Berlin,184919,"Energy Modeling, Climate Data Analysis",No,Medium,2025-09-16
2204,Renewable Energy Engineer,Green Tech,New York,219180,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-04-11
